Price,PriceType,SellerType,Make,Model,Variant,BodyType,Year,Kilometers,Trasmission,DriveTrain,FuelType,Colour,AirConditioning,ANCAPRating,GreenStarRating,CylinderConfigurationParsed
15490,DRIVE_AWAY,Dealer used,Nissan,Juke,Ti-S (AWD),SUV,2013,114812,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Brown,TRUE,5,3.5,4
17888,DRIVE_AWAY,Dealer used,Renault,Megane,XR6,Convertible,2014,58861,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,3.5,0
30000,FIXED,Private seller,Infiniti,Q30,SPORT 2.0t,SUV,2017,15000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,4.5,4
37850,FIXED,Dealer used,Ford,Ranger,XLT 3.2 (4x4),Ute,2016,129221,Automatic,4x4,Diesel,Grey,TRUE,5,2.5,5
23990,DRIVE_AWAY,Dealer used,Subaru,XV,2.0i SPECIAL EDITION,SUV,2016,48344,Automatic,All Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,4
29950,FIXED,Dealer used,Volkswagen,Transporter,TDI 400 CREWVAN SWB MID 4MTN,Van/Minivan,2013,119325,Automatic,4x4,Diesel,White,TRUE,4,3,4
34950,FIXED,Dealer used,Mazda,BT-50,XT (4x2),Ute,2018,43408,Manual,Rear Wheel Drive,Diesel,Black,TRUE,4,4,4
34950,FIXED,Dealer used,Toyota,Kluger,GRANDE (4x2),SUV,2014,43364,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,6
19500,FIXED,Private seller,Volkswagen,Transporter,(LWB),Van/Minivan,1996,230000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3,5
17990,FIXED,Dealer used,Ford,G6,E TURBO,Sedan,2010,158490,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,2.5,6
25999,FIXED,Dealer used,Nissan,Navara,RX (4x4),Ute,2015,120000,Manual,4x4,Diesel,Other,TRUE,5,3.5,4
14619,DRIVE_AWAY,Dealer used,Jeep,Grand Cherokee,LIMITED (4x4),SUV,2014,303057,Automatic,4x4,Diesel,Grey,TRUE,5,3,6
15811,DRIVE_AWAY,Dealer used,Mitsubishi,Triton,GL,Ute,2014,81395,Manual,Rear Wheel Drive,Diesel,White,TRUE,4,2.5,4
19999,NEGOTIABLE,Private seller,Mazda,Other,MAXX (FWD),SUV,2017,20000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,4
7850,DRIVE_AWAY,Dealer used,Holden,Commodore,SV6,Sedan,2008,203556,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,5,6
22990,DRIVE_AWAY,Dealer used,Honda,VTi-S (4x2),,SUV,2017,64533,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,4,0
9990,FIXED,Dealer used,Subaru,Liberty,3.0R-B,Sedan,2007,160122,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,4,6
21990,DRIVE_AWAY,Dealer used,Toyota,Camry,ASCENT,Sedan,2018,35100,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,0,4
1000,FIXED,Private seller,Holden,Berlina,CD,Wagon,2001,230000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,3,3.5,6
3999,DRIVE_AWAY,Dealer used,Ford,Falcon,XT (LPG),Sedan,2006,179783,Automatic,Rear Wheel Drive,LPG,White,TRUE,5,2.5,6
34940,FIXED,Dealer used,Nissan,Pathfinder,ST (2WD),SUV,2019,10473,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,4.5,6
3999,DRIVE_AWAY,Dealer used,Ford,Falcon,XT,Wagon,2008,269276,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,4.5,6
38940,FIXED,Dealer used,Nissan,X-trail,Ti (4WD) TAN TRIM (5YR),SUV,2019,5722,Automatic,4x4,Petrol - Unleaded,Blue,TRUE,5,1.5,4
11999,DRIVE_AWAY,Dealer used,Audi,Q7,3.0 TDI QUATTRO,SUV,2007,189473,Automatic,All Wheel Drive,Diesel,Silver,TRUE,4,4.5,6
4999,DRIVE_AWAY,Dealer used,Honda,Civic,VTi,Sedan,2010,248895,Automatic,Front Wheel Drive,Petrol - Unleaded,Brown,TRUE,4,4.5,4
12500,FIXED,Private seller,Range Rover,Range Rover,VOGUE V8,SUV,2003,265285,Automatic,4x4,Petrol - Premium Unleaded,Other,TRUE,5,2.5,8
6291,DRIVE_AWAY,Dealer used,Volkswagen,Golf,118 TSI COMFORTLINE,Hatchback,2009,172121,Manual,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,4,4.5,4
31940,FIXED,Dealer used,Nissan,X-trail,ST-L (2WD) (5YR),SUV,2019,7865,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3,4
30990,DRIVE_AWAY,Dealer new,Toyota,Hilux,SR (4x4),Ute,2019,20,Manual,4x4,Diesel,Grey,TRUE,5,3,4
8895.9,DRIVE_AWAY,Dealer used,Ford,Fiesta,LX,Hatchback,2011,84897,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,4
24950,FIXED,Dealer used,Toyota,LandCruiser,(4x4) 11 SEAT,SUV,2002,371000,Manual,4x4,Diesel,Other,FALSE,5,3.5,6
33940,FIXED,Dealer used,Nissan,Qashqai,Ti (5YR),SUV,2019,7178,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4,4
42940,FIXED,Dealer used,Nissan,Navara,ST-X (4x4) (LT+SR),Ute,2019,10045,Manual,4x4,Diesel,White,TRUE,5,2.5,4
3999,FIXED,Dealer used,Holden,Commodore,EXECUTIVE,Sedan,2005,195940,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,6
6812.9,DRIVE_AWAY,Dealer used,Toyota,Corolla,CONQUEST,Wagon,2006,170050,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4.5,4
7854.9,DRIVE_AWAY,Dealer used,Hyundai,i30,cw TROPHY,Wagon,2011,140776,Manual,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5,4
10490,DRIVE_AWAY,Dealer used,Ford,Focus,TITANIUM,Sedan,2011,118625,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,4
8900,FIXED,Private seller,Toyota,Hilux,SR5,Ute,2005,307000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,2.5,6
10990,DRIVE_AWAY,Dealer used,Holden,Commodore,ST (4x4),Wagon,2011,136661,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,0
11493,DRIVE_AWAY,Dealer used,Holden,Commodore,OMEGA,Wagon,2012,156225,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3,6
16703,DRIVE_AWAY,Dealer used,Ford,Territory,TX (RWD),SUV,2014,156041,Automatic,Rear Wheel Drive,Diesel,Silver,TRUE,5,2.5,6
128990,FIXED,Dealer used,Toyota,Other,RX (4x4),Ute,2011,50,Manual,4x4,Diesel,Grey,TRUE,3,2.5,0
10000,FIXED,Private seller,Ford,Falcon,XR6,Ute,2010,150000,Manual,Rear Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4,0
11999,DRIVE_AWAY,Dealer used,Mitsubishi,Lancer,VR,Sedan,2008,47882,Automatic,Front Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,3.5,4
27999,DRIVE_AWAY,Dealer used,Suzuki,Vitara,TURBO (2WD),SUV,2019,19552,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,3.5,4
32440,DRIVE_AWAY,Dealer used,Mazda,CX-5,GT SAFETY (4x4),SUV,2016,39373,Automatic,All Wheel Drive,Diesel,Blue,TRUE,5,3.5,4
24999,DRIVE_AWAY,Dealer used,Holden,Commodore,SV6,Sedan,2013,87208,Manual,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,6
25940,DRIVE_AWAY,Dealer used,Chrysler,300,C LUXURY,Sedan,2014,63240,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,3.5,6
83940,DRIVE_AWAY,Dealer used,Jeep,Grand Cherokee,SRT (4x4),SUV,2018,39392,Automatic,4x4,Petrol - Premium Unleaded,Grey,TRUE,5,4.5,8
49940,DRIVE_AWAY,Dealer used,Jeep,Grand Cherokee,LAREDO (4x4),SUV,2018,2174,Automatic,4x4,Petrol - Premium Unleaded,Black,TRUE,5,4,6
48940,DRIVE_AWAY,Dealer used,Jeep,Grand Cherokee,LAREDO (4x4),SUV,2018,2300,Automatic,4x4,Petrol - Premium Unleaded,White,TRUE,5,4,6
28990,DRIVE_AWAY,Dealer used,BMW,4,20i LUXURY LINE,Coupe (2 door),2014,126000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,4.5,4
4999,FIXED,Dealer used,Chrysler,Other,20i LUXURY LINE,Sedan,1979,148000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,4.5,0
6999,FIXED,Dealer used,Holden,Commodore,OMEGA 60TH ANNIVERSARY,Sedan,2008,258000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5,6
23888,DRIVE_AWAY,Dealer used,Ford,Territory,TITANIUM (4x4),SUV,2011,132809,Automatic,All Wheel Drive,Diesel,Brown,TRUE,5,2.5,6
29999,FIXED,Dealer used,BMW,7,40i,Sedan,2011,136000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,3.5,6
18888,DRIVE_AWAY,Dealer used,Ford,G6,E,Sedan,2012,145074,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,6
4999,FIXED,Dealer used,Mazda,Mazda2,NEO,Hatchback,2003,140000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5,4
44990,FIXED,Dealer used,Nissan,Navara,ST-X (4x4) (LT+SR),Ute,2019,6769,Manual,4x4,Diesel,White,TRUE,5,2.5,4
33990,FIXED,Dealer used,Nissan,X-trail,ST-L 7 SEAT (2WD),SUV,2019,3896,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,FALSE,5,2.5,4
34990,FIXED,Dealer used,Nissan,Qashqai,Ti,SUV,2019,5551,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
34780,FIXED,Dealer used,Nissan,Qashqai,Ti (5YR),SUV,2019,6385,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5,4
43940,FIXED,Dealer used,Nissan,370Z,Ti (5YR),Coupe (2 door),2018,1331,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,3.5,6
18990,DRIVE_AWAY,Dealer used,Toyota,Camry,ALTISE,Sedan,2017,71586,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5,4
22990,DRIVE_AWAY,Dealer used,Isuzu,D-Max,V REDLINE EDITION,Ute,2013,141800,Automatic,Rear Wheel Drive,Diesel,Blue,TRUE,5,2.5,0
39990,FIXED,Dealer used,Mercedes-Benz,C63,AMG,Sedan,2010,109753,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5,8
12990,FIXED,Dealer used,Volkswagen,Golf,LS (2WD),Hatchback,2013,112999,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,0
9888,DRIVE_AWAY,Dealer used,Holden,5 (FWD),,SUV,2012,103653,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5,0
9888,DRIVE_AWAY,Dealer used,Holden,LX (4x4),,SUV,2010,203000,Automatic,4x4,Petrol - Unleaded,Gold,TRUE,4,3,0
10888,DRIVE_AWAY,Dealer used,Ford,XR6,,Sedan,2010,265606,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3,0
10888,DRIVE_AWAY,Dealer used,Holden,LX (4x4),,SUV,2009,197212,Automatic,4x4,Diesel,Grey,TRUE,5,3.5,0
11888,DRIVE_AWAY,Dealer used,Renault,DYNAMIQUE (4x2),,SUV,2010,144553,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,3.5,0
12888,DRIVE_AWAY,Dealer used,Kia,S,,Hatchback,2013,57402,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,4,4.5,0
12888,DRIVE_AWAY,Dealer used,Fiat,TWIN AIR,,Hatchback,2012,63894,Manual,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,5,0
13888,DRIVE_AWAY,Dealer used,Volkswagen,118 TSI,,Convertible,2011,124835,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,4.5,0
13888,DRIVE_AWAY,Dealer used,Jeep,SPORT (4x4),,SUV,2012,150155,Manual,4x4,Petrol - Unleaded,White,TRUE,5,4,0
13888,DRIVE_AWAY,Dealer used,Jeep,Compass,,Wagon,2012,82437,Manual,Front Wheel Drive,Diesel,White,TRUE,4,2.5,0
13888,DRIVE_AWAY,Dealer used,Renault,EXPRESSION,,Hatchback,2014,111771,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,5,0
13888,DRIVE_AWAY,Dealer used,Holden,5 (4x4),,SUV,2012,97315,Automatic,All Wheel Drive,Diesel,Black,TRUE,5,3,0
14888,DRIVE_AWAY,Dealer used,Renault,RS 200 SPORT,,Hatchback,2013,139897,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,4.5,0
14888,DRIVE_AWAY,Dealer used,Holden,V,,Wagon,2009,257174,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,3,2.5,0
14888,DRIVE_AWAY,Dealer used,Mercedes-Benz,B200,SS,Hatchback,2011,67876,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,3.5,4
15888,DRIVE_AWAY,Dealer used,Ford,TX (4x4),,SUV,2011,144583,Automatic,All Wheel Drive,Diesel,White,TRUE,5,2.5,0
16888,DRIVE_AWAY,Dealer used,Mitsubishi,ES (4x4),,SUV,2013,195940,Automatic,All Wheel Drive,Petrol - Unleaded,Bronze,TRUE,5,4,0
16888,DRIVE_AWAY,Dealer used,Jeep,LIMITED (4x4),,SUV,2014,99863,Automatic,4x4,Petrol - Unleaded,Black,TRUE,5,3.5,0
16888,DRIVE_AWAY,Dealer used,Hyundai,SPORT,,Hatchback,2017,73566,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,0
17888,DRIVE_AWAY,Dealer used,Hyundai,ACTIVE TOURER,,Wagon,2016,188328,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4,0
17888,DRIVE_AWAY,Dealer used,Ford,TS (4x4),,SUV,2013,212426,Automatic,All Wheel Drive,Diesel,Blue,TRUE,5,2.5,0
17888,DRIVE_AWAY,Dealer used,Nissan,ST-R (4x4),,Ute,2011,216285,Manual,4x4,Diesel,White,TRUE,3,2.5,0
17888,DRIVE_AWAY,Dealer used,Holden,7 LTZ (AWD),,SUV,2014,133309,Automatic,All Wheel Drive,Diesel,Brown,TRUE,5,3,0
17888,DRIVE_AWAY,Dealer used,Holden,EVOKE (LPG),,Sedan,2013,91811,Automatic,Rear Wheel Drive,LPG,Black,TRUE,5,4.5,0
17888,DRIVE_AWAY,Dealer used,Hyundai,Veloster,,Coupe (2 door),2012,122193,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,5,0
17888,DRIVE_AWAY,Dealer used,BMW,xDRIVE 23d,,SUV,2011,147181,Automatic,All Wheel Drive,Diesel,White,TRUE,5,3.5,0
18888,DRIVE_AWAY,Dealer used,BMW,20i LIFESTYLE,,Sedan,2011,93436,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,3.5,0
16888,DRIVE_AWAY,Dealer used,Nissan,Ti (4x4),,SUV,2013,179946,Automatic,4x4,Petrol - Unleaded,Grey,TRUE,4,3,0
16888,DRIVE_AWAY,Dealer used,Holden,SV6,,Sedan,2011,146001,Manual,Rear Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3,0
18888,DRIVE_AWAY,Dealer used,Audi,A1,,Hatchback,2011,43466,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,0
19888,DRIVE_AWAY,Dealer used,Ford,TS (4x4),,SUV,2011,136870,Automatic,All Wheel Drive,Diesel,White,TRUE,5,2.5,0
19888,DRIVE_AWAY,Dealer used,Jeep,Cherokee,SPORT (4x2),SUV,2015,121997,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,0
19888,DRIVE_AWAY,Dealer used,Mazda,SPORT,,Sedan,2016,134105,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
19888,DRIVE_AWAY,Dealer used,Holden,V,,Sedan,2014,188021,Automatic,Rear Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,3,0
19888,DRIVE_AWAY,Dealer used,Mini,Cooper,S PACEMAN,Hatchback,2013,122010,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,4.5,4
19888,DRIVE_AWAY,Dealer used,Hyundai,IX35,HIGHLANDER (AWD),SUV,2012,132583,Automatic,All Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,4
20888,DRIVE_AWAY,Dealer used,Toyota,RAV4,GX (4x4),SUV,2014,152085,Automatic,All Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,4
21888,DRIVE_AWAY,Dealer used,Mitsubishi,Pajero,GLS LWB (4x4),SUV,2009,221196,Automatic,4x4,Diesel,Brown,TRUE,5,3,4
22888,DRIVE_AWAY,Dealer used,Holden,Commodore,SS,Wagon,2009,198073,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,5,8
22888,DRIVE_AWAY,Dealer used,Jeep,Cherokee,LIMITED (4x4),SUV,2011,153467,Automatic,4x4,Diesel,Silver,TRUE,5,2.5,4
23888,DRIVE_AWAY,Dealer used,Volkswagen,Amarok,TDI420 ULTIMATE (4x4),Ute,2013,145812,Automatic,4x4,Diesel,White,TRUE,5,3,4
23888,DRIVE_AWAY,Dealer used,Jeep,Grand Cherokee,LAREDO (4x4),SUV,2013,173098,Automatic,All Wheel Drive,Diesel,White,TRUE,4,3,6
23888,DRIVE_AWAY,Dealer used,Jeep,Grand Cherokee,OVERLAND (4x4),SUV,2012,224677,Automatic,All Wheel Drive,Diesel,Blue,TRUE,4,3,6
24888,DRIVE_AWAY,Dealer used,Ford,Ranger,XLT 3.2 (4x4),Ute,2015,202576,Automatic,4x4,Diesel,White,TRUE,5,2.5,5
6000,FIXED,Private seller,Holden,Calais,SR5 (4x4),Sedan,2003,118000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,2.5,6
13990,DRIVE_AWAY,Dealer used,Mazda,RX-8,R,Other,2006,58278,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,4.5,0
24490,DRIVE_AWAY,Dealer used,Toyota,HYBRID,,Hatchback,2017,38596,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3.5,0
16888,DRIVE_AWAY,Dealer used,Holden,SS,,Sedan,2008,240759,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,2.5,0
16990,DRIVE_AWAY,Dealer used,Toyota,SR (4x4),,Ute,2010,284746,Automatic,4x4,Diesel,White,TRUE,4,2.5,0
14888,DRIVE_AWAY,Dealer used,Holden,V,,Sedan,2006,182195,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,4.5,0
18888,DRIVE_AWAY,Dealer used,Holden,SS,,Sedan,2009,132358,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,4.5,0
8999,DRIVE_AWAY,Dealer used,Ford,TITANIUM,,Sedan,2011,118991,Automatic,Front Wheel Drive,Diesel,Other,TRUE,5,3.5,0
4999,FIXED,Dealer used,Mazda,CLASSIC,,Wagon,2002,254577,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Burgundy,TRUE,5,4.5,0
4999,FIXED,Dealer used,Honda,EURO,,Sedan,2005,258043,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,4,3.5,0
7999,FIXED,Dealer used,Ford,TX (RWD),,SUV,2008,185528,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
6999,FIXED,Dealer used,Toyota,CV (2WD),,SUV,2010,227605,Manual,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,3.5,0
17250,DRIVE_AWAY,Dealer used,Toyota,ASCENT,,Hatchback,2016,67965,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,0
19380,DRIVE_AWAY,Dealer used,Toyota,ASCENT SPORT,,Hatchback,2018,50054,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,0
19380,DRIVE_AWAY,Dealer used,Toyota,ASCENT SPORT,,Hatchback,2018,52298,Automatic,Front Wheel Drive,Petrol - Unleaded,Orange,TRUE,5,4.5,0
29990,DRIVE_AWAY,Dealer used,Nissan,ST-L (4WD),,SUV,2018,57861,Automatic,4x4,Petrol - Unleaded,Black,TRUE,5,4,0
10490,DRIVE_AWAY,Dealer used,Hyundai,ACTIVE,,Hatchback,2012,43153,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4,0
16990,FIXED,Dealer used,Volvo,3.2 R-DESIGN,,SUV,2013,181494,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,3,0
36990,DRIVE_AWAY,Dealer demo,Nissan,ST (2WD),,SUV,2019,0,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,2.5,0
32940,DRIVE_AWAY,Dealer demo,Nissan,ST+,,SUV,2019,0,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3.5,0
12499,FIXED,Private seller,Volkswagen,Transporter,103 TDI SWB LOW,Van/Minivan,2010,199224,Manual,Front Wheel Drive,Diesel,White,TRUE,4,3,4
25990,DRIVE_AWAY,Dealer used,Holden,RS (5YR),,Hatchback,2018,47421,Automatic,All Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4,0
21999,DRIVE_AWAY,Dealer used,Mazda,CX-3,S TOURING (FWD),SUV,2015,64218,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5,4
23990,DRIVE_AWAY,Dealer used,Ford,Ranger,XL 3.2 (4x4),Other,2015,218285,Manual,4x4,Diesel,White,TRUE,5,2.5,5
19990,DRIVE_AWAY,Dealer used,Toyota,Hilux,SR (4x4),Ute,2011,257133,Manual,4x4,Diesel,White,TRUE,4,2.5,4
22990,FIXED,Dealer used,Nissan,Navara,ST-X 550 (4x4),Ute,2014,237051,Automatic,4x4,Diesel,Silver,TRUE,4,2.5,6
19990,DRIVE_AWAY,Dealer used,Toyota,Camry,ALTISE,Sedan,2017,62991,Automatic,Front Wheel Drive,Petrol - Unleaded,Bronze,TRUE,5,3.5,4
13990,DRIVE_AWAY,Dealer used,Mitsubishi,Pajero,GLX LWB (4x4),SUV,2008,265597,Automatic,4x4,Diesel,White,TRUE,5,5,4
15888,DRIVE_AWAY,Dealer used,Holden,Captiva,7 CX (4x4),SUV,2012,159607,Automatic,All Wheel Drive,Diesel,Burgundy,TRUE,5,3,4
16990,DRIVE_AWAY,Dealer used,Holden,Berlina,INTERNATIONAL,Wagon,2011,63702,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,6
15888,DRIVE_AWAY,Dealer used,Volkswagen,Golf,118 TSI,Convertible,2011,112815,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,4.5,4
22990,DRIVE_AWAY,Dealer used,Hyundai,Tucson,ACTIVE X (FWD),SUV,2016,68218,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,4
20990,DRIVE_AWAY,Dealer used,Mazda,CX-5,MAXX SPORT (4x2),SUV,2014,96209,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4,4
44990,DRIVE_AWAY,Dealer used,Honda,Civic,TYPE R,Hatchback,2017,7369,Manual,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,2.5,4
17888,DRIVE_AWAY,Dealer used,Mitsubishi,Triton,GLX-R (4x4),Ute,2009,204287,Automatic,4x4,Diesel,Grey,TRUE,4,2.5,4
22888,DRIVE_AWAY,Dealer used,Nissan,Pathfinder,ST-L (4x2),SUV,2013,157283,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Bronze,TRUE,5,3,6
24888,DRIVE_AWAY,Dealer used,Mitsubishi,Triton,GLX-R LUXURY (4x4),Ute,2014,130504,Automatic,4x4,Diesel,Grey,TRUE,4,2.5,4
7999,FIXED,Dealer used,Ford,Falcon,TREND,Ute,2008,328000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,6
17999,FIXED,Dealer used,Nissan,Patrol,ST (4x4),SUV,2006,251000,Manual,4x4,Diesel,Blue,TRUE,5,5,4
5499,FIXED,Dealer used,Volkswagen,Polo,CLUB,Hatchback,2008,127000,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3,4
27590,DRIVE_AWAY,Dealer used,Honda,HR-V,VTi,SUV,2019,2100,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4,4
37490,DRIVE_AWAY,Dealer used,Honda,CR-V,VTi-E7 (2WD),SUV,2019,2100,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
43890,DRIVE_AWAY,Dealer used,Honda,Odyssey,VTi,Wagon,2019,2100,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,4
3999,FIXED,Dealer used,Ssangyong,Kyron,2.0 Xdi,SUV,2006,235804,Automatic,4x4,Diesel,Red,TRUE,4,3,4
3999,DRIVE_AWAY,Dealer used,Holden,Astra,CLASSIC EQUIPE,Hatchback,2005,110220,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,2.5,4
28990,DRIVE_AWAY,Dealer used,Honda,HR-V,VTi-L,SUV,2017,37013,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5,4
19990,DRIVE_AWAY,Dealer used,Toyota,Camry,ALTISE,Sedan,2017,58842,Automatic,Front Wheel Drive,Petrol - Unleaded,Bronze,TRUE,5,3.5,4
3999,DRIVE_AWAY,Dealer used,Ford,Focus,TDCi,Hatchback,2007,220165,Manual,Front Wheel Drive,Diesel,White,TRUE,5,4.5,4
19990,DRIVE_AWAY,Dealer used,Toyota,Camry,ALTISE,Sedan,2017,65730,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5,4
26990,DRIVE_AWAY,Dealer used,Honda,HR-V,VTi-L (ADAS),SUV,2016,53059,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5,4
19380,DRIVE_AWAY,Dealer used,Toyota,Corolla,ASCENT SPORT,Hatchback,2018,52220,Automatic,Front Wheel Drive,Petrol - Unleaded,Yellow,TRUE,5,4.5,4
8999,DRIVE_AWAY,Dealer used,Renault,Megane,DYNAMIQUE,Convertible,2011,105719,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Other,TRUE,5,4,4
